Postal Code;Place Name;State;State Abbreviation;County;City;Latitude;Longitude
8807;Freienbach;Kanton Schwyz;SZ;Bezirk Höfe;Freienbach;47,205500;8,756000
8808;Pfäffikon;Kanton Schwyz;SZ;Bezirk Höfe;Freienbach;47,202600;8,774000
8832;Wilen;Kanton Schwyz;SZ;Bezirk Höfe;Freienbach;47,195000;8,734700
8834;Schindellegi;Kanton Schwyz;SZ;Bezirk Höfe;Feusisberg;47,174700;8,715200
8835;Feusisberg;Kanton Schwyz;SZ;Bezirk Höfe;Feusisberg;47,179400;8,758300
6402;Merlischachen;Kanton Schwyz;SZ;Bezirk Küssnacht;Küssnacht (SZ);47,070700;8,406300
6403;Küssnacht;Kanton Schwyz;SZ;Bezirk Küssnacht;Küssnacht (SZ);47,086700;8,443700
6405;Immensee;Kanton Schwyz;SZ;Bezirk Küssnacht;Küssnacht (SZ);47,091300;8,476000
8852;Altendorf;Kanton Schwyz;SZ;Bezirk March;Altendorf;47,178300;8,825600
8853;Lachen;Kanton Schwyz;SZ;Bezirk March;Lachen;47,197200;8,856100
8854;Galgenen;Kanton Schwyz;SZ;Bezirk March;Galgenen;47,170000;8,868700
8855;Wangen;Kanton Schwyz;SZ;Bezirk March;Wangen (SZ);47,199000;8,886800
8856;Tuggen;Kanton Schwyz;SZ;Bezirk March;Tuggen;47,200500;8,939400
8857;Vorderthal;Kanton Schwyz;SZ;Bezirk March;Vorderthal;47,125600;8,894700
8858;Innerthal;Kanton Schwyz;SZ;Bezirk March;Innerthal;47,074600;8,921200
8862;Schübelbach;Kanton Schwyz;SZ;Bezirk March;Schübelbach;47,173400;8,928800
8863;Buttikon SZ;Kanton Schwyz;SZ;Bezirk March;Schübelbach;47,173800;8,954400
8864;Reichenburg;Kanton Schwyz;SZ;Bezirk March;Reichenburg;47,162700;8,975700
6318;Arth;Kanton Schwyz;SZ;Bezirk Schwyz;Arth;47,089900;8,523100
